keywords
"['praktika', 'hr', 'praktikahr', 'praktikaatrankose', 'atrankos', 'personalovaldymas', 'personalopraktika', 'praktikantasvilniuje', 'praktikantas', 'praktikante', 'praktikai', 'zmogiskujuistekliuvaldymas', 'zmogiskujuistekliupraktika', 'zmoniupaieska']"
"['poject manager', 'project management', 'projektų valdymas', 'projects', 'projektai', 'komunikacija', 'communication', 'technical', 'support', 'remote', 'remote work', 'vilnius', 'kaunas', 'klaipėda', 'šiauliai', 'paslaugos']"
"['poject manager', 'project management', 'projektų valdymas', 'projects', 'projektai', 'komunikacija', 'communication', 'technical', 'it', 'support', 'remote', 'remote work', 'vilnius', 'kaunas', 'šiauliai', 'klaipėda', 'paslaugos']"


"['project controller', 'finance', 'finansai', 'apskaita']"
"['RETN Baltic', 'Customer Billing', 'Administrative Specialist']"











"['Quality Assurance (QA) Engineer', 'testuotojas', 'tester', 'analitikas', 'analytic', 'QA', 'engineer', 'test automation', 'test automation engineer']"
"['project manager', 'projektų vadovė', 'IT projektai', 'IT projektų vadovė', 'IT projektų vadovas', 'produkto vadovas', 'product owner', 'projektų vadovas', 'IT project manager', 'project manager (IT)']"
"['biuro administratorė', 'administratorė', 'biuro vadybininkė', 'sekretorė']"
"['kokybės', 'koordinatorius', 'iso', 'power bi']"
"['techninis', 'vadybininkas', 'gs', 'gsgroup', 'vilnius', 'elektronika', 'motorika', 'apsaugos', 'sistemos', 'technikas']"


"['Elektronika', 'technologas', 'gamybos inžinierius']"
"['vertimai', 'projektai', 'vadovas', 'projektų vadovas', 'lokalizacija', 'lokalizavimas', 'vertimas', 'vertėjas', 'vertėjai', 'kalbos', 'kalba', 'vertimo valdymas', 'projektų koordinavimas', 'vertimo paslaugų valdymas', 'projektų valdymas']"
"['projektų valdymas', 'projektų vadovas', 'projektų koordinatorius', 'vertėjas', 'vertimas', 'vertimo paslaugos', 'jaunesnysis projektų vadovas', 'kalbos', 'kalba', 'vertimo valdymas', 'koordinavimas', 'koordinatorius', 'lingvistinės paslaugos', 'junior']"
"['personalo specialistas', 'personalo', 'HR', 'recruitment', 'talent', 'acquisition', 'atrankos', 'atranka', 'recruiter']"
[]
[]
[]
[]
"['montuotojas', 'elektros montavimas', 'elektronika', 'konstruktorius', 'Vilnius', 'Šiauliai', 'korpusų surinkimas', 'surinkėjas']"
[]
[]
['Biomedicinos technologas/-ė Vilniuje']



"['specialistas', 'specialistė']"
"['programinė įranga', 'programavimas', 'pmp', 'programinės įrangos projektai']"
[]
"['Energetika', 'Valstybinis', 'VERT', 'Panevėžys', 'Techninė priežiūra', 'Techninės priežiūros', 'vyriausias specialistas', 'specialistas']"
[]
"['Energetika', 'VERT', 'Vilnius', 'Atliekų reguliavimas', 'Atliekų tvarkymas', 'Perdirbimas', 'Vyriausias specialistas', 'specialistas']"
"['sales', 'pardavimai', 'pardavimų atstovas', 'pardavimų atstovė', 'jura', 'rickman trade', 'blendtec']"
"['vie6ieji ry6iai', 'rinkodara', 'koordinatorius', 'LinkedIn', 'Facebook']"
"['Vairuotojas - ekspeditorius', 'klaipėda']"
"['PHP', 'PHP DEVELOPER', 'SYMFONY', 'LARAVEL', 'DEVELOPER', 'PROGRAMUOTOJAS', 'PHP PROGRAMUOTOJAS']"
"['operations', 'english']"
[]
[]
[]
"['VERIFONE BALTIC', 'Help Desk Operator']"


['atranka']
['Test Automation Engineer']
['Test Lead']
['QA Engineer']

"['veterinarija', 'gyvūnai', 'vadyba', 'papildai', 'pašarai']"
"['darbas telefonu', 'aptarnavimas', 'kontaktų centras', 'darbas su klientais']"
"['accounting', 'finance', 'audit', 'GL', 'senior', 'accountant', 'compliance', 'reporting', 'finansai', 'apskaita', 'auditas', 'buhalteris', 'CMA', 'CPA']"
"['KAKAVA.LT', 'VILNIUS', 'APSKAITININKAS', 'BUHALTERIS', 'NAVISION', 'MS OFFICE', 'EXCEL', 'Buhalteriniai dokumentai', 'Bankinės operacijos', 'Kasos apskaita', 'Ataskaitų rengimas']"



['statyba']
"['farmacija', 'medicina', 'vadybininkas']"
"['technologas', 'metalo cecho technologas', 'gamybos technologas']"










[]
[]
[]
[]
"['AP', 'Accounts Payable', 'Accounting', 'AP Accountant', 'Accountant', 'SSC', 'GBS']"
"['public', 'affairs', 'assistant', 'asistentas', 'asistente', 'ambasada', 'JAV', 'USA']"
[]
[]
['vadybininkas pardavimai Kaunas']
"['SRE', 'site reliability management', 'it support engineer', 'cloud engineer', 'powershell', 'bash', 'linux', 'SLO', 'cloud native solutions', 'Klaipeda', 'Palanga', 'Kaunas', 'Vilnius', 'Siauliai', 'remote', 'hybrid']"
"['Accounting', 'apskaita']"
['komercijos vadybininkas']
[]
['kepejas']
"['Mokesčiai', 'GPM', 'GES']"
['Medicinos registratorius/-ė Vilniuje (laboratorijoje)']
"['Procesų vadovas', 'kaunas', 'gamyba']"
"['DATA ANALYST', 'DATA', 'POWER BI', 'EXCEL', 'ACCESS', 'POWER BI', 'STATISTICS', 'DATA MODELS', 'DATABASE', 'DATABASE DESIGN', 'DATA SYSTEMS', 'MICROSOFT POWER BI']"
"['apsauga, apsaugos darbuotojas, apsaugos darbuotoja, saugoti']"
[]
[]
[]
[]
"['šaltkalvis, remontininkas, mechanikas']"





"['Asset liability officer', 'assets', 'officer', 'finansai', 'bankas', 'turto valdymas', 'turto administravimas', 'finansinių operacijų specialistas', 'Payray', 'Vilnius', 'PayRay Bank']"
"['surinkėjas', 'baldų surinkėjas']"
['Projektų vadovas']
['Techninės priežiūros vadovas']
['Projekto statybos dalies vadovas']









"['Accounting', 'finance', 'specialist', 'accounts', 'payable', 'AP']"


"['clinical', 'advocate', 'diabetes', 'customer advocacy']"

"['Media Manager', 'rinkodara, reklamos, reklama', 'Digital Marketing']"
"['Vadybininkas', 'logistika']"

"['ELECTRICAL ENGINEER', 'vilnius']"

"['Konstruktorius, technologas, inžinierius, projektavimas, gamyba,']"

"['AutoCad,', 'Revit']"
"['pardavimai', 'plėtra', 'klientai', 'unipark', 'stova', 'elektromobilių krovos stotelės', 'sutarčių sudarymas', 'planavimas', 'organizavimas']"
"['Išorinė komunikacija', 'vidinė komunikacija', 'komunikacijos vadovas']"
"['referentė', 'padėjėja', 'asistentė', 'administracijos vadovė']"


"['Pardavimai', 'Paslaugos', 'Klientų aptarnavimas', 'Farmacija', 'Key Account Manager', 'Pharmacy', 'Customer service']"

"['Marketing', 'vilnius']"
"['Angular', 'Software Developer', 'Software Engineer', 'Javascript']"
"['.NET', 'C#', 'ASP.NET', 'Core 2.0', 'Angular', 'Software Developer', 'ENGINEER']"
"['Designer', 'UI', 'UX', 'user experience', 'user interface', 'product']"

['projektų vadybininkas; projektų vadybininkė;']
"['Finansai', 'Apskaita', 'Buhalterė', 'Vyr. Buhalterė', 'Vyr. Buhelteris', 'Buhalterinė apskaita']"
"['Eksporto vadybininkas', 'kaunas']"
"['Dentist', 'odontologas', 'Olandija', 'Netherlands']"


"['vadybininkas', 'draudimas', 'žalos', 'žalų', 'sveikatos draudimas', 'medicina', 'gydytojas']"
['vilnius']

"['Konstruktorius', 'technologas', 'pramonė', 'braižymas']"
"['koordinatorius', 'procesų', 'kontrolė', 'kokybė']"
['praktika finansai apskaita buhalterija']







"['VERIFONE BALTIC', 'Field', 'Sales', 'Representative']"


"['customer', 'service', 'support', 'product', 'technical', 'representative', 'english', 'slovenian']"

"['customer', 'advocacy', 'quality', 'assurance', 'specialist']"
['Logistikos vadovas']

[]
[]
"['urėdija', 'medienos ruoša', 'medienos apskaita', 'miškininkystė', 'organizavimas']"
[]
[]
[]
[]
[]
[]
[]
"['RIMI prekybos centre', 'Rimi - Maisto gamyba', 'Rimi Lietuva UAB']"
"['RIMI prekybos centre', 'Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB', 'Nuolatinis']"
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
"['Java', '.NET', 'C#', 'programuotojas', 'developer']"
"['Finance', 'Management', 'Team Lead', 'Accounting Team Lead', 'Accounting Manager', 'Chief Accountant']"
[]
['prekiu grupes vadovas']
['IT Servce']
[]
[]
"['Operations', 'Daily Services Agreements']"
['statinio statybos vadovas']
['statinio statybos vadovas']
"['financial statements;', 'IFRS', 'accounting', 'GAPP']"
[]
[]
[]
[]
[]
[]
[]
[]
"['AML', 'AMLCFT', 'KYC', 'MLRO', 'Money Laundering Reporting Officer', 'Money Laundering', 'AML officer', 'Anti -Money Laundering Reporting Officer']"
[]
[]
[]
[]
"['Accounting', 'Finance', 'Apskaita', 'Apskaitos', 'Finansai', 'EY']"
"['Accounting', 'Finance', 'Apskaita', 'Apskaitos', 'Finansai', 'EY']"
"['Accounting', 'Finance', 'Apskaita', 'Apskaitos', 'Finansai', 'EY']"
"['Accounting', 'Finance', 'Apskaita', 'Apskaitos', 'Finansai', 'EY']"
"['Accounting', 'Finance', 'Apskaita', 'Apskaitos', 'Finansai', 'EY']"
"['accounting', 'finance', 'EY']"
"['accounting', 'finance', 'EY']"
"['accounting', 'finance', 'EY']"
"['accounting', 'finance', 'EY']"
[]
[]
[]
"['mechanikas', 'elektrikas', 'autoelektrikas', 'automechanikas', 'automobiliai', 'porsche', 'remontas']"
[]
"['koordinavimas', 'Universitetas', 'dokumentai', 'dokumentų rengimas', 'raštų rengimas', 'administravimas', 'administruoti', 'raštvedyba']"
[]
[]
[]
"['konstravimas', 'konstruktorius', 'konstruktoriaus asistentas', 'mechanika']"
"['klientų aptarnavimas', 'eksportas']"
[]
[]
['java']
[]
"['Kelių priežiūra', 'Mechanikas (-ė)', 'Rokiškis', 'Kupiškis']"
"['IS analitikas', 'IS Analitikė', 'Informacinių sistemų analitikas', 'informacinių sistemų analitikė', 'Informacinės sistemos', 'analitikas', 'analitikė', 'IT', 'Informacinės technologijos']"
[]
"['linijos priežiūros technikas', 'linijos technikas', 'kaunas LEZ', 'inžinerija', 'inžinierius', 'darbas kaune', 'klientų aptarnavimas', 'mechanika', 'pneumatika', 'hidraulika']"
"['Kelionės', 'Agentas', 'Turizmas', 'Pardavimai']"
[]
"['finance', 'Scandinavian language', 'pensions', 'back office', 'admin', 'scandinavian', 'swedish', 'svedu', 'kalba', 'aptarnavimas', 'payroll']"
['Elektronika Inžinerija Gamyba']
['Šaltkalvis Surinkėjas Mechanikas']
"['OFFICE ADMINISTRATION ASSOCIATE', 'vilnius']"
"['konsultantas', 'Vilnius', 'citadele', 'pardavimai', 'paslaugos']"
[]
['Consultant']
[]


"['inžinerinis', 'skyrius', 'asistentas', 'laborantas']"
[]
[]
"['PARDAVĖJAS', 'SALĖS DARBUOTOJAS', 'KASININKAS']"
[]
"['PARDAVĖJAS', 'SALĖS DARBUOTOJAS', 'KASININKAS']"
[]
[]
[]
[]
[]
[]
['kasininkas pardavejas']
[]
"['diabetes', 'gbs', 'technical', 'support', 'trainer']"
['kasininkas pardavejas']
"['Alliance', 'recruitment', 'UAB']"
"['customer', 'diabetes', 'advocacy', 'quality', 'assurance', 'specialist', 'supervisor']"
"['customer', 'service', 'support', 'product', 'technical', 'representative', 'croatian']"
"['customer', 'service', 'support', 'german', 'product', 'technical', 'representative']"
"['customer', 'service', 'support', 'product', 'technical', 'representative', 'latvian']"
"['Computer Science', 'C/C++', 'iOS', 'Developing']"
[]
"['computer science', 'API', 'Android', 'Agile', 'Engineering']"
[]
"['diabetes', 'gbs', 'technical', 'support', 'trainer', 'german']"
"['Accounting', 'finance', 'specialist', 'accounts', 'receivable', 'german']"
['.NET']
"['customer', 'service', 'support', 'representative', 'language', 'internal', 'operations', 'french']"
"['PARDAVĖJAS', 'SALĖS DARBUOTOJAS', 'KASININKAS']"
"['customer', 'service', 'support', 'representative', 'language', 'internal', 'operations', 'german']"
"['PARDAVĖJAS', 'SALĖS DARBUOTOJAS', 'KASININKAS']"
"['Accounting', 'finance', 'specialist', 'accounts', 'travel', 'expenses', 'Oracle Fusion system']"
[]
"['Accounting', 'finance', 'specialist', 'accounts', 'receivable', 'german']"
[]
"['customer', 'service', 'support', 'product', 'technical', 'representative', 'spanish']"
"['customer', 'service', 'support', 'representative', 'language', 'internal', 'operations', 'croatian']"
"['customer', 'service', 'support', 'product', 'technical', 'representative', 'english']"
[]
"['customer', 'service', 'support', 'product', 'technical', 'representative', 'french']"
"['projektuotojas', 'konstruktorius', 'inžinierius', 'AutoCad', 'engineer', 'designer']"
"['data quality', 'qa', 'analyst']"
[]
[]
[]
[]
"['organizavimas', 'gamyba', 'specialistas']"
"['inžinierius', 'produktas']"
['inžinierius']
"['buhaltere', 'apskaitininke']"
"['jaunesnysis', 'užsakymų', 'administratorius']"
"['jaunesnysis', 'inžinierius', 'elektronika', 'mechatronika']"
"['personalas', 'hr', 'valdymas', 'vadovavimas', 'personalo']"
"['tiekimo', 'užsakymų', 'koordinatorius']"
"['užsakymo', 'valdymo', 'specialistas']"
"['kokybės', 'skyriaus', 'vadovas']"
"['b2b', 'pardavimo', 'vadybininkas', 'plastiko', 'pramone']"
"['strateginiai', 'pirkimai', 'specialistas']"
"['pirkimai', 'specialistas', 'jav', 'rinka']"
"['jaunesnysis', 'architektas']"
['architektas']
"['jaunesnysis', 'projektuotojas']"
"['elektrotechnikos', 'projektuotojas']"
"['projekto', 'dalies', 'vadovas']"
"['asistentas', 'pirkimai', 'deparamentas', 'pardavimai']"
"['nekilnojamas', 'turtas', 'vadovas', 'b2b']"
"['jaunesnysis', 'transporto', 'vadybininkas']"
"['projektų', 'vadovas', 'vidaus', 'lauko', 'inžineriniai', 'tinklai', 'švok', 'vn']"
"['užsakymai', 'administravimas', 'b2b']"
"['PHP', 'Laravel', 'IT', 'symfony', 'vue.js', 'React']"
"['PHP', 'Laravel', 'IT', 'symfony', 'vue.js', 'React']"
"['PHP', 'Laravel', 'IT', 'symfony', 'vue.js', 'React']"
"['Buhalterija', 'Apskaita', 'Apskaitininkas', 'Navision']"
"['Buhalterija', 'Apskaita', 'Apskaitininkas', 'Navision']"
"['Buhalterija', 'Apskaita', 'Apskaitininkas', 'Navision']"
"['Buhalterija', 'Apskaita', 'Apskaitininkas', 'Navision']"
"['Buhalterija', 'Apskaita', 'Apskaitininkas', 'Navision']"
[]
[]
[]
[]
"['Tax', 'Mokesčiai']"
['krovejas']
[]
[]
['sandelio apyskaitininkas']
"['Kelių priežiūra', 'Kaunas', 'Vilnius', 'Utena', 'Alytus', 'Panevėžys', 'Šiauliai', 'Klaipėda', 'Technologijų vystymo projektų vadovas (-ė)']"
"['Kelių priežiūra', 'Kaunas', 'Vilnius', 'Utena', 'Alytus', 'Panevėžys', 'Šiauliai', 'Klaipėda', 'Technologijų vystymo projektų vadovas (-ė)']"
"['Kelių priežiūra', 'Kaunas', 'Vilnius', 'Utena', 'Alytus', 'Panevėžys', 'Šiauliai', 'Klaipėda', 'Technologijų vystymo projektų vadovas (-ė)']"
['uzsakymu komplektuotojas']
[]
['krovejas']
['cecho darbuotojas']
['AML']
"['apsauga, apsaugos darbuotojas, vilnius, greitojo reagavimo ekipažas']"
[]
['Pirkimai']
"['.net', '.netcore', 'C#', 'backend']"
"['network', 'support', 'network engineer', 'SD-WAN', 'Cellular', 'Linux', 'Wi-Fi', 'IT engineer']"
"['Linux', 'QA']"
['konstruktorius']
"['pardavmai', 'pardavimų vadybininkas', 'fizinė apsauga', 'nauji klientai']"
[]
[]
['ŠALTKALVIS GAMYBA DRUSKININKAI']
"['RIMI prekybos centre', 'Rimi Lietuva UAB', 'Rimi - Parduotuvės administracija']"
"['Rimi Lietuva UAB', 'Rimi - Parduotuvės administracija', 'RIMI prekybos centre']"
"['RIMI prekybos centre', 'Rimi Lietuva UAB', 'Rimi - Parduotuvės darbuotojai']"
[]
[]
[]
[]
[]
[]
[]
[]
"['Teisininkas', 'Vidinis įmonės teisininkas', 'Teisė', 'Įmonių teisė']"
[]
[]
[]
[]
"['RIMI prekybos centre', 'Rimi - Parduotuvės darbuotojai', 'Rimi Lietuva UAB', 'Nuolatinis', 'Visas etatas', 'Savaitgalis', 'Diena']"
"['Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB', 'RIMI prekybos centre']"
"['RIMI prekybos centre', 'Rimi Lietuva UAB', 'Rimi - Parduotuvės administracija']"
"['RIMI prekybos centre', 'Rimi Lietuva UAB', 'Rimi - Maisto gamyba']"
"['Rimi - Parduotuvės darbuotojai', 'Rimi Lietuva UAB', 'RIMI prekybos centre']"
"['Rimi Lietuva UAB', 'Rimi - Parduotuvės darbuotojai', 'RIMI prekybos centre', 'Nuolatinis', 'Nepilną darbo dieną', 'Diena']"
"['RIMI prekybos centre', 'Rimi Lietuva UAB', 'Rimi - Parduotuvės administracija']"
"['RIMI prekybos centre', 'Rimi Lietuva UAB', 'Rimi - Parduotuvės darbuotojai', 'Nuolatinis', 'Visas etatas', 'Diena']"
"['„Rimi Baltic“ biure', 'Biure - Vadovavimas / Valdymas', 'Rimi Lietuva UAB', 'Nuolatinis', 'Visas etatas', 'Diena']"
['Statybos Inžinerija']
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
"['komandos lyderis, komandos vadovas']"
"['mokymai', 'viešas kalbėjimas', 'mokymų treneris', 'lektorius']"
"['Compliance', 'data entry', 'junior', 'entry', 'no experience', 'Italian', 'English', 'Administrator', 'Adminstration', 'Risk']"
"['automobiliai', 'klientų aptarnavimas', 'dokumentai']"
"['Graphic design', 'Photoshop', 'Illustrator', 'After Effects', 'Premiere', 'InDesign', 'HTML', 'Google Wed Designer', 'Adobe Animate']"
[]
[]
[]
[]
[]
[]
[]
[]
['sales prekiu kainu tikrintojas']
[]
[]
"['grants', 'procurement', 'management', 'assistant']"
"['eurogama', 'montuotojas', 'eksploatavimo', 'technikas', 'remonto', 'vilnius', 'neigalieji', 'iranga']"
"['react.js', 'front-end', 'frontend', 'front-end developer', 'frontend developer', 'Senior front-end developer', 'react.js developer', 'redux', 'Typescript', 'javascript', 'CSS', 'HTML']"
['.net']
"['Danish language', 'HR', 'HR Services', 'help desk']"
[]
[]
[]
[]
[]
[]
[]
[]
[]
['sales darbuotojas']
['taromato operatorius krovejas']
['sales darbuotojas']
[]
[]

['sales darbuotojas']
"['draudimas', 'Vilnius', 'finansininkas', 'finansai']"
[]
"['Vilnius', 'administracija', 'specialistas']"
"['Alliance', 'recruitment', 'UAB']"
[]
['teisininkas']
[]
['Komunikacija']
"['It', 'helpdesk', 'information technology', 'service desk', 'it specialist', 'helpdesk specialist']"
"['Mokytojas, renginiai']"
[]
[]
"['Pastatų Priežiūros Vadybininkas', 'Pastatų Priežiūros Vadybininkė', 'Pastatų priežiūra', 'NT', 'Modus Group', 'Unimodus', 'Inžinierius', 'Inžinerija', 'Administravimas', 'ŠVOK', 'Inžinierė', 'Ūkvedys', 'Statybos', 'Statybų projektai', 'Statinių priežiūra']"
"['Vadybininkas', 'prancūzų']"
['.net']
"['tiekimo', 'asistentas', 'koordinatorius', 'farmacija']"
[]
"['Darbų vadovas, statybos vadovas']"
[]
"['java', 'springboot', 'vue.js']"
[]
"['software', 'developer', 'development', 'sap', 'sap abap', 'IT', 'automation', 'engineer', 'engineering', 'dematic', 'kion', 'global', 'kaunas', 'vilnius', 'modern', 'innovative', 'international', 'Intralogistics', 'hybrid', 'java', 'c#', 'phyton']"
[]
[]
"['MyBee', 'CityBee', 'ModusGroup', 'ModusMobility', 'Baltics']"
"['buhalteris', 'universitetas', 'Kaunas', 'finansai', 'administravimas']"
"['IT administratorius', 'IT support']"
[]
['#realestate #commercialrealestate #valuation #advisory']
[]
[]
[]
[]
"['Payroll', 'customer service', 'client service', 'payroll operations', 'finance', 'swedish', 'švedų', 'darbo užmokestis', 'darbo užmokesčio skaičiavimas', 'buhalterija']"
[]
"['R', 'Python', 'SQL', 'data analyst', 'data analytics', 'statistics']"
"['R', 'data analyst', 'data analytics', 'statistics', 'Matlab', 'Stata', 'SAS']"
"['procurement', 'DanskeBank', 'dataquality', 'Suppliers Management']"
"['backend', 'node.js', 'express', 'aws', 'senior', 'software', 'engineer']"
[]
"['Project Management', 'Large Corporates and Institutions', 'Ownership', 'Stakeholder Management']"
"['Strategija', 'Darbdavio įvaizdis', 'Pritraukimas', 'paieška ir atranka']"
"['eksportas', 'eksporto vadovas', 'eksporto vadybininkas']"
"['lietuvių kalba, mokymai, mokytojas']"
['duomenu kontroles specialitas e']
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
['IT PROJEKTŲ VADOV']
[]
[]
[]
"['Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB', 'RIMI prekybos centre']"
"['Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB', 'RIMI prekybos centre']"
"['Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB', 'RIMI prekybos centre']"
"['RIMI prekybos centre', 'Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB']"
"['Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB', 'RIMI prekybos centre']"
"['RIMI prekybos centre', 'Rimi - Parduotuvės administracija', 'Rimi Lietuva UAB']"
"['Rimi Lietuva UAB', 'Rimi - Parduotuvės darbuotojai', 'RIMI prekybos centre', 'Nuolatinis', 'Visas etatas', 'Diena']"
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
['AML']
"['Alliance', 'recruitment', 'UAB']"
"['Kaunas', 'Švietimas', 'Edukologija', 'viešasis sektorius']"
[]
"['Viešieji pirkimai', 'Kaunas', 'viešieji', 'pirkimai', 'konkursai']"
[]
"['Spanish language', 'Spanish speaker', 'junior', 'entry-level', 'International company', 'Customer service']"
[]
['taromato operatorius krovejas']
[]
['sales darbuotojas']
[]
['python']
"['kokybė', 'kokybės inžinierius', 'quality']"
['konditeris']
['node.js']
[]
"['PARDAVĖJAS', 'VILNIUS', 'KASININKAS', 'SALĖS DARBUOTOJAS']"
['qa automation']
['devops']
[]
"['danu', 'danish', 'draudimas', 'insurance', 'customer esrvice', 'back office']"
[]
[]
[]
[]
"['project', 'manager', 'project manager', 'B2B project manager', 'PM', 'projektu vadovas', 'vadovas', 'projektai', 'inzinerija', 'energija', 'energetika', 'saule', 'saules energija']"
"['serviso', 'inžinierius']"
[]
[]
[]
[]
"['Alliance', 'recruitment', 'UAB']"
[]
[]
"['IT', 'IT Administratorius', 'Moodle', 'Wordpress', 'Information technology', 'IT administrator', 'Technical support', 'IT support']"
[]
[]
[]
[]
['java']
[]
[]
[]
[]
[]
[]
[]
[]
"['Projektų vadybininkė', 'Vadybininkė', 'Administratorė', 'Projektų administratorė', 'Projektų vadovė', 'Klientų aptarnavimas', 'Filologija', 'Vadybininkas', 'Projektų vadovas', 'Vadyba', 'Pardavimai', 'Administravimas', 'Projektų valdymas', 'Vertimai', 'Vertimų biuras', 'Vertėja-vadybininkė', 'Vadybininkė-vertėja', 'Administratorė-vertėja', 'Vertėja-administratorė', 'vadybininkas']"
"['Administratorė, HR, Žmogiškieji ištekliai']"
[]
[]
[]
[]
[]
[]
[]
"['Buhalteris', 'vyr.buhalteris']"
[]
"['Ekonomistas', 'Ekonomika', 'Ekonomikos', 'Vilnius', 'VERT', 'Analitikas', 'finasų analitikas', 'finansų analizė', 'Energetika', 'vyriausias specialistas', 'specialistas']"
[]
[]
[]
[]
[]
[]
[]
"['MECHANIC', 'Australia', 'Melbourne']"
"['KEY', 'ACCOUNT', 'MANAGER', 'SAMSUNG', 'PARDAVIMŲ', 'SALES']"
[]
[]
[]
[]
"['aviacija', 'aviation', 'airline', 'compliance', 'auditor', 'maintenance']"
[]
[]
[]
[]
[]
